analysis_date,window,window_start,required_stock_days,required_pair_days,pit_stock_count,raw_eligible_stock_count,common_node_count,total_possible_common_node_pairs,common_valid_pair_count,common_valid_pair_ratio,raw_positive_pair_count,residual_positive_pair_count,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,common_industry_pair_count,common_same_industry_pair_count,common_same_industry_pair_share,raw_edge_master_path,residual_edge_master_path,node_path
2023-08-31,252,2022-08-19,227,227,5050,4766,4766,11354995,11352565,0.9997859972637593,10901447,5327449,0.9954530365756796,0.9855875309470783,0.20637443507240036,0.19074552453493743,11352565,596040,0.052502672303571925,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-08-31.parquet
2023-09-28,252,2022-09-19,227,227,5065,4801,4801,11522400,11520729,0.9998549781295564,11031023,5399541,0.9950568392101743,0.9860518619016225,0.19955559375202445,0.18453112685106804,11520729,606820,0.05267201407133177,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-09-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-09-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-09-28.parquet
2023-10-31,252,2022-10-19,227,227,5072,4825,4825,11637900,11636157,0.9998502307117263,11061166,5472768,0.9937818474760789,0.9869754298704909,0.18686268730162525,0.1715095180823989,11636157,614705,0.052827149032107425,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-10-31.parquet
2023-11-30,252,2022-11-18,227,227,5081,4844,4844,11729746,11728620,0.9999040047414497,11045738,5525773,0.9920179209535818,0.9747315153251646,0.17899900926778334,0.16352290172650535,11728620,620575,0.05291116942999262,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-11-30.parquet
2023-12-29,252,2022-12-19,227,227,5096,4861,4861,11812230,11811611,0.9999475966858078,11270724,5612562,0.993536277477483,0.9744100563164112,0.18998858089671922,0.1769861408082499,11811611,627708,0.05314330111277793,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2023-12-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2023-12-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2023-12-29.parquet
2024-01-31,252,2023-01-19,227,227,5104,4876,4876,11885250,11884309,0.9999208262341979,11646980,5682595,0.995900186311432,1.0037286794283808,0.24660057936570842,0.23397503665237038,11884309,632750,0.05324247291113013,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-01-31.parquet
2024-02-29,252,2023-02-16,227,227,5108,4892,4892,11963386,11961970,0.9998816388604364,11728002,5733812,0.9923224504914522,1.0223118883050253,0.32326955958459097,0.31790240266978886,11961970,636746,0.05323086414695907,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-02-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-02-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-02-29.parquet
2024-03-29,252,2023-03-17,227,227,5112,4919,4919,12095821,12094261,0.9998710298374951,11829477,5791059,0.9923302547355211,1.0208530752651317,0.3244800230929101,0.32016608930985,12094261,645200,0.053347616691916934,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-03-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-03-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-03-29.parquet
2024-04-30,252,2023-04-17,227,227,5113,4942,4942,12209211,12207505,0.9998602694310058,11954386,5843015,0.9936921932966817,1.0318374598008164,0.34927519079350394,0.3514931424741307,12207505,652957,0.053488161585844116,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-04-30.parquet
2024-05-31,252,2023-05-18,227,227,5115,4964,4964,12318166,12315099,0.9997510181304587,12063834,5894339,0.9945673282912484,1.032723236399307,0.35334186720567196,0.3576091326738095,12315099,660377,0.05362336104646824,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-05-31.parquet
2024-06-28,252,2023-06-14,227,227,5114,4980,4980,12397710,12395931,0.9998565057579182,12158298,5942754,0.9976639415729419,1.0334827863692462,0.36635204258237497,0.3714504783113668,12395931,667535,0.05385113873254054,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-06-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-06-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-06-28.parquet
2024-07-31,252,2023-07-19,227,227,5107,4999,4999,12492501,12490788,0.9998628777376124,12255914,5988923,0.9990335463695791,1.039202600854227,0.37769675085066673,0.38222600771278836,12490788,671548,0.05376346152060222,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-07-31.parquet
2024-08-30,252,2023-08-18,227,227,5098,5006,5006,12527515,12526703,0.9999351826758939,12281667,6009292,0.9999694744296089,1.0396020542241695,0.3795803126367322,0.3861970687927071,12526703,676352,0.05399281838166036,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-08-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-08-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-08-30.parquet
2024-09-30,252,2023-09-14,227,227,5101,5015,5015,12572605,12572239,0.9999708890878223,12456697,6030737,0.9989814275450276,1.0248392367738617,0.42024180074002754,0.4279121091167162,12572239,679342,0.05403508476095626,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-09-30.parquet
2024-10-31,252,2023-10-18,227,227,5107,5023,5023,12612753,12612366,0.9999693167700977,12541060,6058528,0.998361275471574,1.009785607544392,0.44642945591190986,0.45728784543525536,12612366,682304,0.05409801777081318,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-10-31.parquet
2024-11-29,252,2023-11-16,227,227,5113,5034,5034,12668061,12667002,0.9999164039390085,12597429,6082644,0.99847624112548,1.0065061921437994,0.4429978057899827,0.4552980615690004,12667002,686105,0.05416475027003233,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-11-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-11-29.parquet
2024-12-31,252,2023-12-18,227,227,5121,5042,5042,12708361,12707545,0.999935790303722,12630827,6097119,0.9992685992696231,1.0124955032548153,0.4406799216818505,0.4511205696747536,12707545,688707,0.054196699677238995,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2024-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2024-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2024-12-31.parquet
2025-01-27,252,2024-01-12,227,227,5132,5049,5049,12743676,12743013,0.9999479741952009,12674612,6110224,0.9994507603751849,1.0134564709942466,0.44042512775383286,0.45106078857484333,12743013,691101,0.054233720078603075,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-01-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-01-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-01-27.parquet
2025-02-28,252,2024-02-07,227,227,5131,5052,5052,12758826,12757731,0.9999141770567292,12678915,6092027,0.9994525768932957,1.005559211793789,0.40937144153493626,0.4176599491085723,12757731,692569,0.0542862206453483,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-02-28.parquet
2025-03-31,252,2024-03-15,227,227,5140,5057,5057,12784096,12783409,0.9999462613547333,12702258,6091229,0.9993679992006148,1.0051833592374997,0.3912259918979383,0.395437832466013,12783409,694419,0.05432189488734969,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-03-31.parquet
2025-04-30,252,2024-04-17,227,227,5146,5054,5054,12768931,12768269,0.9999481554094074,12720200,6072872,0.9996253157332586,0.9768378699884437,0.40759612834335984,0.4113157806192468,12768269,695169,0.05444504654468041,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-04-30.parquet
2025-05-30,252,2024-05-17,227,227,5147,5056,5056,12779040,12775913,0.9997553024327336,12730091,6084667,0.9994970988277366,0.976264318338608,0.40547728613163525,0.40921305070743064,12775913,695949,0.054473523731728604,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-05-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-05-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-05-30.parquet
2025-06-30,252,2024-06-17,227,227,5152,5049,5049,12743676,12742747,0.9999271010970461,12696468,6063104,1.0004351916274978,0.9760420533428074,0.40442246536180015,0.4051604110579612,12742747,695858,0.054608162588490536,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-06-30.parquet
2025-07-31,252,2024-07-18,227,227,5150,5055,5055,12773985,12772551,0.9998877405915225,12726630,6068556,1.0007683957362916,0.9712632023510667,0.39030246980461786,0.38745947829987604,12772551,698571,0.05469314626342067,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-07-31.parquet
2025-08-29,252,2024-08-16,227,227,5153,5062,5062,12809391,12807738,0.9998709540523824,12767629,6101421,1.0005402872961315,0.966843447260515,0.3821080320210917,0.376436559589555,12807738,702145,0.0548219365511693,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-08-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-08-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-08-29.parquet
2025-09-30,252,2024-09-19,227,227,5159,5070,5070,12849915,12848255,0.9998708162660999,12812754,6134205,1.001727592187115,0.9649543464204817,0.3764539120105716,0.3701931827410842,12848255,704717,0.05484923828177445,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-09-30.parquet
2025-10-31,252,2024-10-21,227,227,5164,5075,5075,12875275,12873544,0.9998655562696719,12693656,6147488,1.001217496116469,0.9983768889983753,0.28788566418294625,0.279555877333643,12873544,706575,0.05488581854382911,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-10-31.parquet
2025-11-28,252,2024-11-18,227,227,5169,5082,5082,12910821,12908352,0.999808765066141,12724699,6168451,1.0012504176386605,0.9959549084494701,0.28416235569412895,0.273603459350379,12908352,709507,0.05496495602227147,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-11-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-11-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-11-28.parquet
2025-12-31,252,2024-12-19,227,227,5182,5093,5093,12966778,12962836,0.9996959923274695,12730276,6206759,1.0013306081688957,0.9949422421536369,0.27401879066346213,0.26282576902914934,12962836,713573,0.05504759915191398,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2025-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2025-12-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2025-12-31.parquet
2026-01-30,252,2025-01-17,227,227,5185,5096,5096,12982060,12980541,0.9998829923756323,12630659,6200387,1.0014136042245778,0.985214812913094,0.24423876029754144,0.22982864225474356,12980541,715108,0.05509077009964377,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-01-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-01-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-01-30.parquet
2026-02-27,252,2025-02-14,227,227,5190,5104,5104,13022856,13019189,0.9997184181411513,12698337,6212119,1.0015095775154343,0.9846083791440521,0.24531915963238862,0.23034639178447025,13019189,717241,0.05509106596424708,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-02-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-02-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-02-27.parquet
2026-03-31,252,2025-03-18,227,227,5193,5111,5111,13058605,13056389,0.9998303034665648,12815503,6210525,1.0012041220390402,0.9984727325031929,0.26911011870827894,0.2549042532189361,13056389,720129,0.05515529600106124,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-03-31.parquet
2026-04-30,252,2025-04-17,227,227,5201,5116,5116,13084170,13082303,0.9998573084880432,12551823,6241055,1.0006507371782931,1.0292311093672666,0.2075963462703621,0.19493207157265535,13082303,722076,0.05519486897681548,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-04-30.parquet
2026-05-29,252,2025-05-16,227,227,5208,5123,5123,13120003,13114867,0.9996085366748773,12589705,6276586,1.000366325884979,1.0244424237643028,0.20740159203179107,0.194933147279328,13114867,724793,0.05526499048751314,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-05-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-05-29.parquet
2026-06-30,252,2025-06-17,227,227,5205,5115,5115,13079055,13076684,0.9998187177896263,12481488,6332098,1.0003652749434722,1.0224212053121478,0.20177119163044882,0.18992070029858474,13076684,723480,0.055325952665064015,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-06-30.parquet
2026-07-31,252,2025-07-18,227,227,5203,5122,5122,13114881,13113142,0.9998674025330463,12472541,6454443,0.9995398941775651,1.0164063442605158,0.21582800476706981,0.20910964905299856,13113142,729232,0.055610775815590194,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-07-31.parquet
2026-08-31,252,2025-08-18,227,227,5212,5124,5124,13125126,13123622,0.9998854106238675,12445655,6496779,0.9991034162387612,1.0115282031711867,0.22003227719041005,0.21498639706171382,13123622,730081,0.05563105977907623,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W252\2026-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W252\2026-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W252\2026-08-31.parquet
