analysis_date,window,eligible_stock_count,possible_unordered_pairs,density_fraction,density_percent,approximate_edge_count,approximate_mean_degree,is_primary_density,important_note
2017-04-28,120,2519,3171421,0.01,1.0,31714,25.17983326716951,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-04-28,120,2519,3171421,0.02,2.0,63428,50.35966653433902,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-05-31,120,2528,3194128,0.002,0.2,6388,5.05379746835443,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-05-31,120,2528,3194128,0.005,0.5,15970,12.634493670886076,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-05-31,120,2528,3194128,0.01,1.0,31941,25.269778481012658,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-05-31,120,2528,3194128,0.02,2.0,63882,50.539556962025316,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-06-30,120,2594,3363121,0.002,0.2,6726,5.185813415574403,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-06-30,120,2594,3363121,0.005,0.5,16815,12.964533538936006,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-06-30,120,2594,3363121,0.01,1.0,33631,25.929838087895142,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-06-30,120,2594,3363121,0.02,2.0,67262,51.859676175790284,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-07-31,120,2639,3480841,0.002,0.2,6961,5.275483137552103,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-07-31,120,2639,3480841,0.005,0.5,17404,13.1898446381205,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-07-31,120,2639,3480841,0.01,1.0,34808,26.379689276241,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-07-31,120,2639,3480841,0.02,2.0,69616,52.759378552482,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-08-31,120,2674,3573801,0.002,0.2,7147,5.345549738219895,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-08-31,120,2674,3573801,0.005,0.5,17869,13.364996260284219,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-08-31,120,2674,3573801,0.01,1.0,35738,26.729992520568437,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-08-31,120,2674,3573801,0.02,2.0,71476,53.459985041136875,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-09-29,120,2754,3790881,0.002,0.2,7581,5.505446623093682,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-09-29,120,2754,3790881,0.005,0.5,18954,13.764705882352942,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-09-29,120,2754,3790881,0.01,1.0,37908,27.529411764705884,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-09-29,120,2754,3790881,0.02,2.0,75817,55.059549745824256,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-10-31,120,2795,3904615,0.002,0.2,7809,5.58783542039356,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-10-31,120,2795,3904615,0.005,0.5,19523,13.969946332737031,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-10-31,120,2795,3904615,0.01,1.0,39046,27.939892665474062,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-10-31,120,2795,3904615,0.02,2.0,78092,55.879785330948124,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-11-30,120,2837,4022866,0.002,0.2,8045,5.671483961931618,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-11-30,120,2837,4022866,0.005,0.5,20114,14.179767359887204,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-11-30,120,2837,4022866,0.01,1.0,40228,28.35953471977441,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-11-30,120,2837,4022866,0.02,2.0,80457,56.71977440958759,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-12-29,120,2851,4062675,0.002,0.2,8125,5.699754472115047,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-12-29,120,2851,4062675,0.005,0.5,20313,14.249736934408979,False,Approximation only. Step 2 will use the exact common valid pair universe.
2017-12-29,120,2851,4062675,0.01,1.0,40626,28.499473868817958,True,Approximation only. Step 2 will use the exact common valid pair universe.
2017-12-29,120,2851,4062675,0.02,2.0,81253,56.999649245878636,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-01-31,120,2901,4206450,0.002,0.2,8412,5.799379524301965,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-01-31,120,2901,4206450,0.005,0.5,21032,14.499827645639435,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-01-31,120,2901,4206450,0.01,1.0,42064,28.99965529127887,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-01-31,120,2901,4206450,0.02,2.0,84129,58.0,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-02-28,120,2854,4071231,0.002,0.2,8142,5.705676243868255,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-02-28,120,2854,4071231,0.005,0.5,20356,14.26489138051857,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-02-28,120,2854,4071231,0.01,1.0,40712,28.52978276103714,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-02-28,120,2854,4071231,0.02,2.0,81424,57.05956552207428,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-03-30,120,2901,4206450,0.002,0.2,8412,5.799379524301965,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-03-30,120,2901,4206450,0.005,0.5,21032,14.499827645639435,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-03-30,120,2901,4206450,0.01,1.0,42064,28.99965529127887,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-03-30,120,2901,4206450,0.02,2.0,84129,58.0,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-04-27,120,2942,4326211,0.002,0.2,8652,5.881713120326308,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-04-27,120,2942,4326211,0.005,0.5,21631,14.70496261046907,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-04-27,120,2942,4326211,0.01,1.0,43262,29.40992522093814,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-04-27,120,2942,4326211,0.02,2.0,86524,58.81985044187628,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-05-31,120,2966,4397095,0.002,0.2,8794,5.929871881321645,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-05-31,120,2966,4397095,0.005,0.5,21985,14.824679703304113,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-05-31,120,2966,4397095,0.01,1.0,43970,29.649359406608227,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-05-31,120,2966,4397095,0.02,2.0,87941,59.2993931220499,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-06-29,120,2972,4414906,0.002,0.2,8829,5.941453566621804,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-06-29,120,2972,4414906,0.005,0.5,22074,14.85464333781965,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-06-29,120,2972,4414906,0.01,1.0,44149,29.709959623149395,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-06-29,120,2972,4414906,0.02,2.0,88298,59.41991924629879,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-07-31,120,3020,4558690,0.002,0.2,9117,6.037748344370861,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-07-31,120,3020,4558690,0.005,0.5,22793,15.094701986754966,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-07-31,120,3020,4558690,0.01,1.0,45586,30.189403973509933,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-07-31,120,3020,4558690,0.02,2.0,91173,60.3794701986755,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-08-31,120,3102,4809651,0.002,0.2,9619,6.20180528691167,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-08-31,120,3102,4809651,0.005,0.5,24048,15.504835589941973,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-08-31,120,3102,4809651,0.01,1.0,48096,31.009671179883945,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-08-31,120,3102,4809651,0.02,2.0,96193,62.019987105093485,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-09-28,120,3146,4947085,0.002,0.2,9894,6.289891926255563,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-09-28,120,3146,4947085,0.005,0.5,24735,15.724729815638906,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-09-28,120,3146,4947085,0.01,1.0,49470,31.44945963127781,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-09-28,120,3146,4947085,0.02,2.0,98941,62.89955499046408,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,120,3207,5140821,0.002,0.2,10281,6.411599625818522,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,120,3207,5140821,0.005,0.5,25704,16.029934518241348,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,120,3207,5140821,0.01,1.0,51408,32.059869036482695,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-10-31,120,3207,5140821,0.02,2.0,102816,64.11973807296539,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,120,3273,5354628,0.002,0.2,10709,6.543843568591506,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,120,3273,5354628,0.005,0.5,26773,16.35991445157348,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,120,3273,5354628,0.01,1.0,53546,32.71982890314696,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-11-30,120,3273,5354628,0.02,2.0,107092,65.43965780629392,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,120,3343,5586153,0.002,0.2,11172,6.683816930900389,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,120,3343,5586153,0.005,0.5,27930,16.709542327250972,False,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,120,3343,5586153,0.01,1.0,55861,33.41968291953335,True,Approximation only. Step 2 will use the exact common valid pair universe.
2018-12-28,120,3343,5586153,0.02,2.0,111723,66.83996410409812,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,120,3389,5740966,0.002,0.2,11481,6.775449985246385,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,120,3389,5740966,0.005,0.5,28704,16.939510179994098,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,120,3389,5740966,0.01,1.0,57409,33.87961050457362,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-01-31,120,3389,5740966,0.02,2.0,114819,67.75981115373267,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,120,3422,5853331,0.002,0.2,11706,6.841613091759205,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,120,3422,5853331,0.005,0.5,29266,17.104617182933957,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,120,3422,5853331,0.01,1.0,58533,34.20981881940386,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-02-28,120,3422,5853331,0.02,2.0,117066,68.41963763880771,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,120,3470,6018715,0.002,0.2,12037,6.937752161383285,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,120,3470,6018715,0.005,0.5,30093,17.344668587896255,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,120,3470,6018715,0.01,1.0,60187,34.689913544668585,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-03-29,120,3470,6018715,0.02,2.0,120374,69.37982708933717,False,Approximation only. Step 2 will use the exact common valid pair universe.
