analysis_date,previous_analysis_date,window,factor_name,method,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2020-03-31,2020-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2035,1.7349121277563426,0.002478821460921948,PASS,1148108861.6434612,11.481088616434612,0.9975211785390783,0.9500000000000591,1148108861.6494913,41,1357159871.3400002,10301996442.491047,157620002854.55313,2296217723.2869225
2020-04-30,2020-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2112,1.8820597944927728,0.012473476525763286,PASS,750558220.4176577,7.505582204176577,0.9875265234742365,0.9500000000001119,750558220.4219387,41,845420345.6883837,6686503724.523685,128796279411.48184,1501116440.8353155
2020-05-29,2020-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2153,1.9653186243554177,0.00846622686015219,PASS,602784270.3700283,6.027842703700283,0.9915337731398479,0.950000000000202,602784270.3739382,41,654447830.4126972,5620762033.043177,129169713448.36859,1205568540.7400565
2020-06-30,2020-05-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2222,2.1200698205221684,0.0072378866778142915,PASS,797325117.547255,7.973251175472551,0.9927621133221856,0.9500000000003889,797325117.5516015,41,845383524.5772729,5546102665.71924,114264143775.21518,1594650235.09451
2020-07-31,2020-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2372,2.4944636564583016,0.0027683491527187324,PASS,1859422176.508975,18.59422176508975,0.9972316508472814,0.9500000000003488,1859422176.5236287,40,1708450954.548,8320608770.768859,133670949486.68901,3718844353.01795
2020-08-31,2020-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2173,1.9419211553880638,0.002000341011084006,PASS,1469141793.8443477,14.691417938443477,0.997999658988916,0.9500000000002128,1469141793.8571596,40,1533063524.4913805,9962228491.258284,191478641422.83063,2938283587.6886954
2020-09-30,2020-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2188,1.9458012449904374,0.00106260447053047,PASS,973751098.3848823,9.737510983848823,0.9989373955294694,0.9500000000006088,973751098.3945603,40,1041112547.3487866,8468627415.623694,153597823358.50238,1947502196.7697647
2020-10-30,2020-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2122,1.750639305212132,0.0016529143730064403,PASS,653299453.3787093,6.532994533787093,0.9983470856269936,0.9500000000001642,653299453.3832414,41,733704915.441289,8220384768.743763,129441292683.2112,1306598906.7574186
2020-11-30,2020-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2133,1.7552138038899954,0.0009626417387428509,PASS,773208587.476979,7.7320858747697905,0.9990373582612571,0.9500000000004296,773208587.4821584,41,912680866.5893373,9289861881.534927,119353848705.74419,1546417174.953958
2020-12-31,2020-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2350,2.246483672603783,0.004740947403407346,PASS,698803994.8119667,6.988039948119667,0.9952590525965928,0.9500000000001174,698803994.8163937,41,734506731.2302697,5256838088.885244,88040687246.03072,1397607989.6239333
2021-01-29,2020-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2415,2.3546187013559052,0.0023595289389582398,PASS,685912690.4760236,6.8591269047602355,0.9976404710610418,0.950000000000387,685912690.479538,42,680485560.3227966,5575888069.547364,99962171452.58394,1371825380.952047
2021-02-26,2021-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2097,1.4825004375040853,0.0028947187100424225,PASS,650833910.2622006,6.508339102622006,0.9971052812899577,0.9500000000002073,650833910.2664135,42,784973302.6800002,12262644585.476473,233525548870.14456,1301667820.5244012
2021-03-31,2021-02-26,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2251,1.7989891003081766,0.0008172808382746845,PASS,753430328.8919249,7.534303288919249,0.9991827191617252,0.9500000000004895,753430328.8978139,41,803759709.5225642,7390682775.405336,146634363159.9859,1506860657.7838497
2021-04-30,2021-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2285,1.8068189920421662,0.009445165823213149,PASS,785341409.3807968,7.8534140938079675,0.9905548341767868,0.9500000000000379,785341409.3865726,41,836738784.3252157,6961573730.314423,140462623309.63922,1570682818.7615936
2021-05-31,2021-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2316,1.8425173949099771,0.002148082374720357,PASS,831212936.2928567,8.312129362928568,0.9978519176252796,0.9500000000004376,831212936.2996206,41,886270025.5195334,8760172993.749296,180208142664.1062,1662425872.5857134
2021-06-30,2021-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2382,1.9724345993892611,0.0042940759727245915,PASS,840650927.7374448,8.406509277374447,0.9957059240272754,0.9500000000006938,840650927.7442174,41,911869893.3417603,8130617137.256783,150320722911.04272,1681301855.4748895
2021-07-30,2021-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2495,2.211443092777849,0.0018403923765911378,PASS,893420705.6086057,8.934207056086057,0.9981596076234088,0.9500000000006742,893420705.6160381,41,882082055.6969098,7087973040.663658,101874568028.47546,1786841411.2172115
2021-08-31,2021-07-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2517,2.191949741941854,0.0032314479786197245,PASS,884887170.5509714,8.848871705509714,0.9967685520213803,0.9500000000007692,884887170.5590465,41,918506310.1298319,8798370826.402163,120128901927.63167,1769774341.1019428
2021-09-30,2021-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2479,2.0321768406973915,0.0038303241904244084,PASS,1150671842.9442048,11.506718429442047,0.9961696758095756,0.9500000000004767,1150671842.9524815,41,1165705941.131803,9714942190.632576,168057399209.83487,2301343685.8884096
2021-10-29,2021-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2294,1.5278831556490529,0.0017849976785214786,PASS,749356004.7792015,7.493560047792015,0.9982150023214785,0.9500000000004407,749356004.7829791,42,904422354.7896304,12855750371.134178,206650961867.7769,1498712009.558403
2021-11-30,2021-10-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2413,1.7769655835361542,0.001361505561886074,PASS,981702574.7969204,9.817025747969204,0.9986384944381139,0.9500000000003593,981702574.8043833,41,1073263229.5700002,11260147362.472584,171245136302.8357,1963405149.5938408
2021-12-31,2021-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2557,2.0116471296337393,0.003187408477041578,PASS,1456918966.8552818,14.569189668552818,0.9968125915229583,0.9500000000001078,1456918966.8698292,40,1493330262.1140656,10769848930.174782,171974385684.39856,2913837933.7105637
2022-01-28,2021-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2485,1.7757189362888441,0.00147051038808745,PASS,1525562235.2349708,15.255622352349707,0.9985294896119125,0.9500000000002423,1525562235.2501655,40,1673502033.8744369,12522316460.570522,260608745712.39462,3051124470.4699416
2022-02-28,2022-01-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2394,1.5342380267890863,0.0037008126842303984,PASS,1198821678.1307068,11.988216781307068,0.9962991873157695,0.950000000000164,1198821678.1380708,41,1420874918.691683,14741464428.666416,281617192334.3636,2397643356.2614136
2022-03-31,2022-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2532,1.8173887683328476,0.0016363992900487604,PASS,1093668951.689846,10.936689516898461,0.9983636007099513,0.9500000000002274,1093668951.696461,41,1152543686.64125,9668487049.668514,167510395854.26813,2187337903.379692
2022-04-29,2022-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2598,1.9122830123213546,0.00716723316041089,PASS,895021803.1231055,8.950218031231055,0.992832766839589,0.9500000000003747,895021803.1281556,41,969169811.0197642,7898657122.793005,129583896899.8077,1790043606.246211
2022-05-31,2022-04-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2473,1.6088286749219145,0.008822998229005044,PASS,960502518.2321866,9.605025182321866,0.9911770017709949,0.9500000000005133,960502518.2380109,41,1184998405.1156185,12117358347.56157,209627508078.94012,1921005036.464373
2022-06-30,2022-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2604,1.8970040666780408,0.0012387359907756444,PASS,1380452385.8131962,13.804523858131962,0.9987612640092244,0.9500000000004385,1380452385.8205712,41,1442005763.3020191,10649034144.230947,197307783619.84622,2760904771.6263924
2022-07-29,2022-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2699,2.0483346360370804,0.0018717289468671375,PASS,1250803866.993772,12.50803866993772,0.998128271053133,0.9500000000000602,1250803867.000367,41,1255108897.1291893,9076449839.367476,132128901115.00728,2501607733.987544
2022-08-31,2022-07-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2673,1.94005722848522,0.0011496176774593494,PASS,1310873621.6651287,13.108736216651288,0.9988503823225405,0.9500000000007248,1310873621.6781821,40,1469002885.0400002,10702126617.757298,178273550284.32098,2621747243.3302574
2022-09-30,2022-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2541,1.5984215142138731,0.003619252462756084,PASS,919007761.1984962,9.190077611984963,0.9963807475372439,0.9500000000004931,919007761.203733,41,1091593372.3200712,10795332419.950861,230546334304.16208,1838015522.3969924
2022-10-31,2022-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2512,1.54020629493689,0.0008454914283868516,PASS,979690962.7669998,9.796909627669999,0.9991545085716133,0.9500000000004716,979690962.7725215,41,1161523116.9648385,11753128388.475403,151999443617.6236,1959381925.5339997
2022-11-30,2022-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2646,1.7603268156854823,6.506439167576894e-05,PASS,1278730859.753244,12.787308597532439,0.9999349356083242,0.950000000000284,1278730859.7652261,40,1365432867.921131,11926548935.689203,227059428885.5965,2557461719.506488
2022-12-30,2022-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2632,1.6992706664442396,0.0019400553796338669,PASS,1009422305.9491068,10.094223059491068,0.9980599446203661,0.9500000000000071,1009422305.9543228,41,1086759923.7637498,11105402451.316444,193867414914.95718,2018844611.8982136
2023-01-31,2022-12-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2575,1.552361888488166,0.0027145956956318054,PASS,869623747.8189461,8.696237478189461,0.9972854043043683,0.9500000000003812,869623747.8243644,41,1036638344.96,12602386278.028238,255542175935.34662,1739247495.6378922
2023-02-28,2023-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2601,1.5687547746680055,0.003395614948418697,PASS,1411575683.349111,14.11575683349111,0.9966043850515812,0.9500000000005417,1411575683.361868,40,1624945036.669796,16661072768.732773,379507981400.6001,2823151366.698222
2023-03-31,2023-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2864,2.0806346970912832,0.00030351141900348595,PASS,1423933440.80242,14.239334408024199,0.9996964885809965,0.950000000000471,1423933440.8139706,40,1307823782.6372666,8124988616.064976,144303557980.54327,2847866881.60484
2023-04-28,2023-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2915,2.1283442287738934,0.005873707254165729,PASS,1250492733.1966655,12.504927331966655,0.9941262927458345,0.95000000000014,1250492733.2034984,41,1271211269.8295572,8841927184.45375,157537342553.52005,2500985466.393331
2023-05-31,2023-04-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2693,1.6527601426974465,0.007538271489431464,PASS,1063393724.4322481,10.633937244322482,0.9924617285105686,0.9500000000004205,1063393724.4388285,41,1247002841.536256,12106831784.25857,248570380285.52048,2126787448.8644962
2023-06-30,2023-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2642,1.5529529289657065,0.004225493614700619,PASS,1183836366.4898503,11.838363664898504,0.9957745063852994,0.9500000000002948,1183836366.4972215,41,1339724218.707123,15082945298.51142,270456172935.75943,2367672732.9797006
2023-07-31,2023-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2877,2.0238632361269886,0.0,PASS,1289111133.6329746,12.891111336329747,0.9999999999999999,0.9500000000007642,1289111133.643986,40,1251606058.3206701,7819133188.877739,155259782697.38947,2578222267.2659492
2023-08-31,2023-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2774,1.7811414024155854,0.0006169029180991826,PASS,1414092805.6707747,14.140928056707747,0.9993830970819009,0.9500000000004148,1414092805.6819773,40,1396922145.3720503,9087784243.515444,223977442180.3267,2828185611.3415494
2023-09-28,2023-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2712,1.6100039248629974,0.003979017257277349,PASS,1320672426.6316237,13.206724266316238,0.9960209827427227,0.9500000000006574,1320672426.643396,40,1344471021.2753038,13679832121.596182,318689761239.4332,2641344853.2632475
2023-10-31,2023-09-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2758,1.68649487902751,0.0007875362569192075,PASS,1430588652.1372523,14.305886521372523,0.9992124637430808,0.9500000000004438,1430588652.1495261,40,1376745963.2607596,11934778725.638683,246036486121.36978,2861177304.2745047
2023-11-30,2023-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2805,1.7491894826655012,0.0,PASS,1497913001.4185567,14.979130014185566,1.0,0.9500000000006019,1497913001.4306455,40,1456673250.237005,12303763232.811674,258371437096.71555,2995826002.8371134
2023-12-29,2023-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2848,1.7926768540987528,0.0017771044257753614,PASS,1507760824.7037313,15.077608247037313,0.9982228955742246,0.9500000000001196,1507760824.7144113,40,1466746960.5091805,10256521478.882309,263793500089.60745,3015521649.4074626
2024-01-31,2023-12-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3002,2.0997105527695874,0.001263130820529874,PASS,1679530087.236076,16.795300872360762,0.9987368691794702,0.9500000000001227,1679530087.2456841,40,1542210430.5072522,6728942260.221023,92639436507.05946,3359060174.472152
2024-02-29,2024-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3266,2.5878249545323038,0.0014556112022315688,PASS,2215046637.495083,22.150466374950827,0.9985443887977685,0.9500000000004067,2215046637.514899,39,1943783281.6739693,5891151868.783577,74606847287.4947,4430093274.990166
2024-03-29,2024-02-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2633,1.337772447650003,0.00172578394584052,PASS,1676954448.2579937,16.76954448257994,0.9982742160541593,0.9500000000003312,1676954448.2717547,40,1860776117.8076072,20959764330.135696,210560438859.88263,3353908896.5159874
2024-04-30,2024-03-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2752,1.547075550070871,0.013877541305523915,PASS,1716573333.2650943,17.165733332650944,0.9861224586944762,0.950000000000579,1716573333.2776203,40,2044124960.9151833,14332937656.061195,212177510246.8765,3433146666.5301886
2024-05-31,2024-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3161,2.3106141954957704,0.00333381268848079,PASS,1529378933.7983334,15.293789337983334,0.9966661873115193,0.9500000000004374,1529378933.807849,40,1470341046.4511285,6619491462.10853,160406126614.85336,3058757867.596667
2024-06-28,2024-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2769,1.5796903629441197,0.0035539675948710403,PASS,1237913250.6569917,12.379132506569917,0.9964460324051291,0.9500000000005725,1237913250.6678853,40,1260473326.93,11186783537.368355,207533574196.64804,2475826501.3139834
2024-07-31,2024-06-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2945,1.9063987156233075,0.004809488949994719,PASS,922276779.307667,9.22276779307667,0.9951905110500052,0.9500000000006539,922276779.3164225,40,942608595.1518828,6591916429.983537,124645778874.48082,1844553558.615334
2024-08-30,2024-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2851,1.7149866960166076,0.00130211228571349,PASS,987026213.3761582,9.870262133761582,0.9986978877142867,0.9500000000006499,987026213.3841395,40,1030167670.8026892,7727011461.249826,153844230839.20956,1974052426.7523165
2024-09-30,2024-08-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2946,1.9076186734562208,0.0009629450629746881,PASS,1186194086.8745575,11.861940868745576,0.9990370549370252,0.9500000000004398,1186194086.884921,40,1189810242.8810115,7671059450.062434,166370548104.72067,2372388173.749115
2024-10-31,2024-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3179,2.3934484445156823,0.003990204198220631,PASS,3094124189.4364777,30.941241894364776,0.9960097958017792,0.9500000000005866,3094124189.4613624,40,2999547800.8836513,14763320047.124405,182572571591.91528,6188248378.872955
2024-11-29,2024-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2826,1.7145156712076288,0.0016872436371454958,PASS,3055069475.369771,30.55069475369771,0.9983127563628547,0.9500000000007667,3055069475.398653,40,3306887387.3479967,25911287638.841232,446080189078.1681,6110138950.739542
2024-12-31,2024-11-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2817,1.7062720736920127,0.005145965533976556,PASS,2708440635.910618,27.08440635910618,0.9948540344660235,0.9500000000003814,2708440635.9343643,40,3051250454.651551,22793605391.23017,398285886184.9701,5416881271.821236
2025-01-27,2024-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2920,1.868095114465821,0.0026249503861213823,PASS,1647514426.4129703,16.475144264129703,0.9973750496138786,0.9500000000001165,1647514426.4292603,40,1765355266.072191,13398478548.552397,270673587328.55795,3295028852.8259406
2025-02-28,2025-01-27,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2893,1.838159577619237,0.002935284393353839,PASS,2189627031.2879066,21.896270312879068,0.9970647156066462,0.9500000000000863,2189627031.2994494,41,2262283095.226886,19095257046.116764,263627098416.4112,4379254062.575813
2025-03-31,2025-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2905,1.8347007423502895,0.004192753650172161,PASS,2616398747.736309,26.16398747736309,0.995807246349828,0.9500000000004867,2616398747.7566557,40,2770875034.198728,18191733995.222324,368756257201.4545,5232797495.472618
2025-04-30,2025-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3103,2.2200461532153417,0.008623482215715685,PASS,2065150897.7695637,20.651508977695638,0.9913765177842844,0.9500000000000168,2065150897.784696,40,2060782650.8478615,10289541070.57585,231360358530.049,4130301795.5391273
2025-05-30,2025-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2717,1.4794736003353754,0.008566445725689438,PASS,2336149900.0142837,23.361499000142835,0.9914335542743107,0.9500000000007679,2336149900.0336,40,2753805579.8400006,27591807975.152466,426261434116.8993,4672299800.028567
2025-06-30,2025-05-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2690,1.4235364314999157,0.0023488451503331865,PASS,2518728893.919216,25.18728893919216,0.9976511548496668,0.9500000000004281,2518728893.9409733,40,2795098713.1995,32031058396.722588,507115270678.02606,5037457787.838432
2025-07-31,2025-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3267,2.5289241128579563,0.0057059214464062,PASS,3117469020.8088217,31.174690208088215,0.994294078553594,0.9500000000000358,3117469020.8282537,40,2782137809.5055323,11586031042.994656,237435433730.85162,6234938041.617643
2025-08-29,2025-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,3005,2.0349335784454703,0.003637706256714678,PASS,4233346751.023904,42.33346751023904,0.9963622937432853,0.9500000000007466,4233346751.0554285,40,4007374397.872371,23331896551.573097,344470590709.1918,8466693502.047808
